Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Region
179408.0,USB-C Charging Cable,1.0,11.95,2019-04-11 20:43:00,"213 Dogwood St, San Francisco, CA 94016",April,CA
180860.0,34in Ultrawide Monitor,1.0,379.99,2019-04-11 01:06:00,"975 Wilson St, Austin, TX 73301",April,TX
192383.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-08 18:24:00,"456 South St, New York City, NY 10001",April,NY
176677.0,34in Ultrawide Monitor,1.0,379.99,2019-04-01 11:50:00,"661 Washington St, Austin, TX 73301",April,TX
189424.0,Wired Headphones,1.0,11.99,2019-04-18 20:19:00,"219 Hickory St, New York City, NY 10001",April,NY
177669.0,Lightning Charging Cable,1.0,14.95,2019-04-16 09:56:00,"469 Jackson St, New York City, NY 10001",April,NY
184884.0,Flatscreen TV,1.0,300.0,2019-04-18 17:07:00,"732 Jackson St, Dallas, TX 75001",April,TX
178768.0,AA Batteries (4-pack),3.0,3.84,2019-04-09 17:49:00,"556 5th St, Dallas, TX 75001",April,TX
182634.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-04 14:53:00,"808 12th St, Boston, MA 02215",April,MA
180518.0,Apple Airpods Headphones,1.0,150.0,2019-04-01 19:13:00,"316 10th St, Los Angeles, CA 90001",April,CA
177231.0,USB-C Charging Cable,1.0,11.95,2019-04-10 13:44:00,"508 Johnson St, Austin, TX 73301",April,TX
191784.0,AAA Batteries (4-pack),3.0,2.99,2019-04-18 20:00:00,"421 Center St, Austin, TX 73301",April,TX
180018.0,Wired Headphones,2.0,11.99,2019-04-08 10:01:00,"505 Meadow St, Los Angeles, CA 90001",April,CA
184733.0,Bose SoundSport Headphones,1.0,99.99,2019-04-11 10:08:00,"421 Forest St, Los Angeles, CA 90001",April,CA
186392.0,Apple Airpods Headphones,1.0,150.0,2019-04-16 09:20:00,"916 9th St, San Francisco, CA 94016",April,CA
190626.0,Apple Airpods Headphones,1.0,150.0,2019-04-09 18:05:00,"664 Madison St, Atlanta, GA 30301",April,GA
189355.0,AAA Batteries (4-pack),1.0,2.99,2019-04-23 20:13:00,"567 4th St, Dallas, TX 75001",April,TX
180797.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-17 12:02:00,"945 11th St, New York City, NY 10001",April,NY
181802.0,AA Batteries (4-pack),2.0,3.84,2019-04-27 19:52:00,"861 Hill St, Atlanta, GA 30301",April,GA
189390.0,Lightning Charging Cable,1.0,14.95,2019-04-11 15:50:00,"341 Johnson St, Los Angeles, CA 90001",April,CA
178229.0,Wired Headphones,1.0,11.99,2019-04-17 09:22:00,"608 7th St, Los Angeles, CA 90001",April,CA
193226.0,20in Monitor,1.0,109.99,2019-04-13 20:57:00,"732 Main St, San Francisco, CA 94016",April,CA
194022.0,20in Monitor,1.0,109.99,2019-04-13 12:38:00,"938 Center St, San Francisco, CA 94016",April,CA
191191.0,Apple Airpods Headphones,1.0,150.0,2019-04-23 13:54:00,"105 Jefferson St, Los Angeles, CA 90001",April,CA
186747.0,Lightning Charging Cable,1.0,14.95,2019-04-02 10:42:00,"961 Meadow St, New York City, NY 10001",April,NY
188623.0,USB-C Charging Cable,1.0,11.95,2019-04-14 00:08:00,"985 Spruce St, Los Angeles, CA 90001",April,CA
180045.0,AAA Batteries (4-pack),1.0,2.99,2019-04-04 08:44:00,"731 River St, Seattle, WA 98101",April,WA
182196.0,27in FHD Monitor,1.0,149.99,2019-04-16 12:08:00,"133 Chestnut St, San Francisco, CA 94016",April,CA
178961.0,Lightning Charging Cable,1.0,14.95,2019-04-30 16:00:00,"914 Chestnut St, Portland, OR 97035",April,OR
187816.0,20in Monitor,1.0,109.99,2019-04-15 16:58:00,"998 Chestnut St, Portland, OR 97035",April,OR
192335.0,AAA Batteries (4-pack),1.0,2.99,2019-04-23 09:01:00,"106 Ridge St, San Francisco, CA 94016",April,CA
187608.0,Lightning Charging Cable,1.0,14.95,2019-04-19 22:02:00,"950 13th St, Los Angeles, CA 90001",April,CA
182089.0,AAA Batteries (4-pack),1.0,2.99,2019-04-15 22:02:00,"733 Hill St, Boston, MA 02215",April,MA
184489.0,Lightning Charging Cable,1.0,14.95,2019-04-17 11:01:00,"559 10th St, Los Angeles, CA 90001",April,CA
188015.0,AAA Batteries (4-pack),1.0,2.99,2019-04-28 16:21:00,"749 Chestnut St, Portland, OR 97035",April,OR
192923.0,ThinkPad Laptop,1.0,999.99,2019-04-11 15:56:00,"893 Johnson St, Seattle, WA 98101",April,WA
188794.0,AAA Batteries (4-pack),1.0,2.99,2019-04-23 06:58:00,"739 5th St, Boston, MA 02215",April,MA
186345.0,Apple Airpods Headphones,1.0,150.0,2019-04-02 18:03:00,"305 8th St, New York City, NY 10001",April,NY
181635.0,Bose SoundSport Headphones,1.0,99.99,2019-04-18 13:44:00,"245 Walnut St, San Francisco, CA 94016",April,CA
190930.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-18 18:44:00,"400 Lincoln St, Boston, MA 02215",April,MA
189738.0,Flatscreen TV,1.0,300.0,2019-04-10 14:44:00,"753 5th St, Boston, MA 02215",April,MA
190836.0,ThinkPad Laptop,1.0,999.99,2019-04-06 12:28:00,"136 Cedar St, Austin, TX 73301",April,TX
186665.0,Bose SoundSport Headphones,1.0,99.99,2019-04-13 19:47:00,"74 11th St, Boston, MA 02215",April,MA
189962.0,USB-C Charging Cable,1.0,11.95,2019-04-25 14:49:00,"203 West St, Portland, OR 97035",April,OR
180744.0,USB-C Charging Cable,2.0,11.95,2019-04-09 06:38:00,"564 Meadow St, San Francisco, CA 94016",April,CA
184435.0,iPhone,1.0,700.0,2019-04-10 08:06:00,"531 Park St, Portland, OR 97035",April,OR
190394.0,Bose SoundSport Headphones,1.0,99.99,2019-04-12 18:43:00,"47 8th St, Los Angeles, CA 90001",April,CA
193574.0,Vareebadd Phone,1.0,400.0,2019-04-29 03:22:00,"817 Hill St, San Francisco, CA 94016",April,CA
189675.0,Flatscreen TV,1.0,300.0,2019-04-20 02:34:00,"405 Cherry St, New York City, NY 10001",April,NY
188349.0,Lightning Charging Cable,1.0,14.95,2019-04-03 16:33:00,"50 4th St, San Francisco, CA 94016",April,CA
185613.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-03 14:42:00,"192 12th St, New York City, NY 10001",April,NY
182472.0,34in Ultrawide Monitor,1.0,379.99,2019-04-13 17:24:00,"626 1st St, San Francisco, CA 94016",April,CA
183986.0,Wired Headphones,2.0,11.99,2019-04-04 22:57:00,"410 2nd St, San Francisco, CA 94016",April,CA
192559.0,USB-C Charging Cable,2.0,11.95,2019-04-11 12:14:00,"359 Lakeview St, Portland, OR 97035",April,OR
176905.0,27in FHD Monitor,1.0,149.99,2019-04-12 07:40:00,"92 Spruce St, New York City, NY 10001",April,NY
181371.0,Wired Headphones,1.0,11.99,2019-04-04 12:55:00,"93 1st St, San Francisco, CA 94016",April,CA
183027.0,USB-C Charging Cable,1.0,11.95,2019-04-25 20:44:00,"587 2nd St, Portland, OR 97035",April,OR
183341.0,USB-C Charging Cable,1.0,11.95,2019-04-08 11:17:00,"464 Church St, San Francisco, CA 94016",April,CA
179703.0,AA Batteries (4-pack),1.0,3.84,2019-04-13 13:26:00,"14 12th St, Austin, TX 73301",April,TX
183001.0,ThinkPad Laptop,1.0,999.99,2019-04-13 17:56:00,"462 Highland St, New York City, NY 10001",April,NY
178771.0,Bose SoundSport Headphones,1.0,99.99,2019-04-07 16:14:00,"58 Lake St, Seattle, WA 98101",April,WA
192220.0,20in Monitor,1.0,109.99,2019-04-13 08:52:00,"118 Lincoln St, Dallas, TX 75001",April,TX
182277.0,27in FHD Monitor,1.0,149.99,2019-04-21 19:44:00,"190 5th St, Boston, MA 02215",April,MA
189529.0,Apple Airpods Headphones,1.0,150.0,2019-04-04 14:54:00,"946 Sunset St, Seattle, WA 98101",April,WA
181389.0,Wired Headphones,1.0,11.99,2019-04-04 09:04:00,"766 1st St, Los Angeles, CA 90001",April,CA
183267.0,Lightning Charging Cable,1.0,14.95,2019-04-26 18:42:00,"400 Wilson St, Seattle, WA 98101",April,WA
190995.0,Lightning Charging Cable,1.0,14.95,2019-04-08 19:34:00,"851 Adams St, New York City, NY 10001",April,NY
178967.0,Google Phone,1.0,600.0,2019-04-27 11:09:00,"651 4th St, Seattle, WA 98101",April,WA
189857.0,20in Monitor,1.0,109.99,2019-04-15 20:58:00,"271 Walnut St, New York City, NY 10001",April,NY
179205.0,34in Ultrawide Monitor,1.0,379.99,2019-04-02 20:20:00,"74 Chestnut St, Seattle, WA 98101",April,WA
180483.0,AAA Batteries (4-pack),1.0,2.99,2019-04-07 15:22:00,"375 Johnson St, New York City, NY 10001",April,NY
179749.0,Apple Airpods Headphones,1.0,150.0,2019-04-06 20:41:00,"823 Lincoln St, Portland, OR 97035",April,OR
184145.0,USB-C Charging Cable,1.0,11.95,2019-04-16 13:33:00,"253 Park St, Boston, MA 02215",April,MA
192250.0,AAA Batteries (4-pack),1.0,2.99,2019-04-29 21:22:00,"948 1st St, San Francisco, CA 94016",April,CA
183230.0,Bose SoundSport Headphones,1.0,99.99,2019-04-04 11:09:00,"528 South St, San Francisco, CA 94016",April,CA
187594.0,AAA Batteries (4-pack),1.0,2.99,2019-04-13 10:42:00,"505 8th St, San Francisco, CA 94016",April,CA
191913.0,AA Batteries (4-pack),1.0,3.84,2019-04-07 15:19:00,"143 Main St, San Francisco, CA 94016",April,CA
184383.0,Apple Airpods Headphones,1.0,150.0,2019-04-11 22:56:00,"337 River St, Los Angeles, CA 90001",April,CA
177538.0,AAA Batteries (4-pack),1.0,2.99,2019-04-11 13:26:00,"345 2nd St, Boston, MA 02215",April,MA
182327.0,ThinkPad Laptop,1.0,999.99,2019-04-27 17:35:00,"568 Hickory St, Boston, MA 02215",April,MA
185695.0,Lightning Charging Cable,3.0,14.95,2019-04-11 23:28:00,"458 Main St, Portland, OR 97035",April,OR
187450.0,27in FHD Monitor,1.0,149.99,2019-04-29 18:02:00,"334 5th St, Boston, MA 02215",April,MA
178617.0,AA Batteries (4-pack),1.0,3.84,2019-04-21 15:50:00,"572 Chestnut St, Portland, OR 97035",April,OR
178917.0,Lightning Charging Cable,1.0,14.95,2019-04-24 21:10:00,"616 Hickory St, Portland, OR 97035",April,OR
182279.0,AAA Batteries (4-pack),1.0,2.99,2019-04-28 09:08:00,"47 Lakeview St, Los Angeles, CA 90001",April,CA
186036.0,Apple Airpods Headphones,1.0,150.0,2019-04-22 19:15:00,"605 6th St, New York City, NY 10001",April,NY
176923.0,LG Washing Machine,1.0,600.0,2019-04-26 12:48:00,"259 6th St, Los Angeles, CA 90001",April,CA
181221.0,27in FHD Monitor,1.0,149.99,2019-04-29 23:25:00,"327 Forest St, Atlanta, GA 30301",April,GA
179397.0,Bose SoundSport Headphones,1.0,99.99,2019-04-19 12:19:00,"1 6th St, Los Angeles, CA 90001",April,CA
243341.0,USB-C Charging Cable,1.0,11.95,2019-08-12 10:21:00,"477 Cherry St, New York City, NY 10001",August,NY
244734.0,AAA Batteries (4-pack),1.0,2.99,2019-08-06 22:44:00,"916 Forest St, San Francisco, CA 94016",August,CA
244260.0,ThinkPad Laptop,1.0,999.99,2019-08-06 19:17:00,"118 5th St, San Francisco, CA 94016",August,CA
237019.0,Flatscreen TV,1.0,300.0,2019-08-01 12:41:00,"636 Park St, San Francisco, CA 94016",August,CA
240294.0,Wired Headphones,1.0,11.99,2019-08-22 14:17:00,"765 13th St, San Francisco, CA 94016",August,CA
245717.0,iPhone,1.0,700.0,2019-08-11 19:19:00,"851 Lincoln St, New York City, NY 10001",August,NY
243865.0,AA Batteries (4-pack),1.0,3.84,2019-08-04 18:06:00,"593 Lake St, San Francisco, CA 94016",August,CA
246866.0,27in FHD Monitor,1.0,149.99,2019-08-10 21:30:00,"635 Park St, Portland, ME 04101",August,ME
242885.0,Macbook Pro Laptop,1.0,1700.0,2019-08-09 22:08:00,"273 North St, Seattle, WA 98101",August,WA
247597.0,iPhone,1.0,700.0,2019-08-10 20:27:00,"926 Walnut St, Boston, MA 02215",August,MA
238296.0,Lightning Charging Cable,1.0,14.95,2019-08-21 20:33:00,"332 2nd St, New York City, NY 10001",August,NY
247201.0,Apple Airpods Headphones,1.0,150.0,2019-08-28 18:27:00,"288 2nd St, Portland, OR 97035",August,OR
247102.0,Bose SoundSport Headphones,1.0,99.99,2019-08-06 07:36:00,"962 Hickory St, Dallas, TX 75001",August,TX
238609.0,Flatscreen TV,1.0,300.0,2019-08-26 20:54:00,"417 Cherry St, Boston, MA 02215",August,MA
247474.0,Wired Headphones,1.0,11.99,2019-08-25 13:32:00,"641 Main St, Seattle, WA 98101",August,WA
243045.0,USB-C Charging Cable,1.0,11.95,2019-08-06 23:50:00,"47 Cherry St, San Francisco, CA 94016",August,CA
237346.0,USB-C Charging Cable,2.0,11.95,2019-08-12 20:33:00,"924 14th St, Austin, TX 73301",August,TX
237176.0,AA Batteries (4-pack),1.0,3.84,2019-08-06 18:53:00,"521 8th St, San Francisco, CA 94016",August,CA
238220.0,AAA Batteries (4-pack),1.0,2.99,2019-08-05 19:23:00,"258 Church St, San Francisco, CA 94016",August,CA
245270.0,USB-C Charging Cable,2.0,11.95,2019-08-20 21:01:00,"448 Adams St, San Francisco, CA 94016",August,CA
239643.0,Lightning Charging Cable,1.0,14.95,2019-08-27 11:09:00,"872 River St, New York City, NY 10001",August,NY
243468.0,LG Washing Machine,1.0,600.0,2019-08-04 14:32:00,"195 Dogwood St, New York City, NY 10001",August,NY
244126.0,AA Batteries (4-pack),1.0,3.84,2019-08-29 23:11:00,"157 13th St, San Francisco, CA 94016",August,CA
241993.0,Lightning Charging Cable,1.0,14.95,2019-08-15 16:53:00,"51 Dogwood St, Los Angeles, CA 90001",August,CA
246100.0,Wired Headphones,1.0,11.99,2019-08-14 08:57:00,"146 1st St, New York City, NY 10001",August,NY
240626.0,34in Ultrawide Monitor,1.0,379.99,2019-08-09 14:02:00,"356 8th St, Austin, TX 73301",August,TX
237992.0,AA Batteries (4-pack),1.0,3.84,2019-08-02 20:43:00,"156 Highland St, Boston, MA 02215",August,MA
246610.0,AAA Batteries (4-pack),2.0,2.99,2019-08-12 11:21:00,"687 Cherry St, San Francisco, CA 94016",August,CA
237057.0,Bose SoundSport Headphones,1.0,99.99,2019-08-12 18:32:00,"669 Main St, Boston, MA 02215",August,MA
239204.0,Apple Airpods Headphones,1.0,150.0,2019-08-10 17:06:00,"550 Cedar St, Boston, MA 02215",August,MA
244558.0,Wired Headphones,1.0,11.99,2019-08-29 12:00:00,"479 Washington St, New York City, NY 10001",August,NY
243863.0,Wired Headphones,1.0,11.99,2019-08-11 23:57:00,"132 Park St, Portland, OR 97035",August,OR
240484.0,20in Monitor,1.0,109.99,2019-08-25 13:49:00,"559 Cedar St, San Francisco, CA 94016",August,CA
240048.0,Flatscreen TV,1.0,300.0,2019-08-28 15:17:00,"796 Madison St, Boston, MA 02215",August,MA
239856.0,iPhone,1.0,700.0,2019-08-11 14:45:00,"483 River St, Atlanta, GA 30301",August,GA
243186.0,AA Batteries (4-pack),1.0,3.84,2019-08-08 13:19:00,"17 Hickory St, Atlanta, GA 30301",August,GA
238565.0,Lightning Charging Cable,1.0,14.95,2019-08-15 23:22:00,"274 Cherry St, Seattle, WA 98101",August,WA
242550.0,Wired Headphones,1.0,11.99,2019-08-16 15:13:00,"75 Hickory St, Seattle, WA 98101",August,WA
240449.0,AAA Batteries (4-pack),1.0,2.99,2019-08-21 06:20:00,"951 Ridge St, Seattle, WA 98101",August,WA
239194.0,USB-C Charging Cable,1.0,11.95,2019-08-28 20:59:00,"593 Hickory St, San Francisco, CA 94016",August,CA
240135.0,Wired Headphones,1.0,11.99,2019-08-26 13:25:00,"542 13th St, Los Angeles, CA 90001",August,CA
245613.0,27in 4K Gaming Monitor,1.0,389.99,2019-08-11 15:15:00,"18 Highland St, Seattle, WA 98101",August,WA
240617.0,USB-C Charging Cable,1.0,11.95,2019-08-08 20:47:00,"713 Church St, New York City, NY 10001",August,NY
238443.0,AA Batteries (4-pack),1.0,3.84,2019-08-19 06:57:00,"727 1st St, Seattle, WA 98101",August,WA
248045.0,27in FHD Monitor,1.0,149.99,2019-08-06 15:30:00,"107 Meadow St, San Francisco, CA 94016",August,CA
244951.0,Bose SoundSport Headphones,1.0,99.99,2019-08-14 10:44:00,"707 Adams St, San Francisco, CA 94016",August,CA
244125.0,34in Ultrawide Monitor,1.0,379.99,2019-08-09 20:10:00,"153 6th St, New York City, NY 10001",August,NY
245390.0,USB-C Charging Cable,1.0,11.95,2019-08-17 15:43:00,"295 Cherry St, San Francisco, CA 94016",August,CA
238935.0,34in Ultrawide Monitor,1.0,379.99,2019-08-27 22:22:00,"77 2nd St, Boston, MA 02215",August,MA
241643.0,Apple Airpods Headphones,1.0,150.0,2019-08-11 19:23:00,"996 North St, Los Angeles, CA 90001",August,CA
242132.0,Google Phone,1.0,600.0,2019-08-02 16:32:00,"173 12th St, New York City, NY 10001",August,NY
243513.0,Google Phone,1.0,600.0,2019-08-27 02:17:00,"462 2nd St, Dallas, TX 75001",August,TX
239711.0,34in Ultrawide Monitor,1.0,379.99,2019-08-28 11:14:00,"330 Hill St, Seattle, WA 98101",August,WA
241791.0,20in Monitor,1.0,109.99,2019-08-13 23:04:00,"381 6th St, New York City, NY 10001",August,NY
240126.0,AA Batteries (4-pack),1.0,3.84,2019-08-13 14:07:00,"671 9th St, Atlanta, GA 30301",August,GA
245420.0,AA Batteries (4-pack),1.0,3.84,2019-08-02 12:04:00,"178 Spruce St, San Francisco, CA 94016",August,CA
247007.0,Lightning Charging Cable,2.0,14.95,2019-08-04 12:27:00,"558 Lincoln St, Dallas, TX 75001",August,TX
246400.0,USB-C Charging Cable,1.0,11.95,2019-08-18 23:30:00,"519 Church St, New York City, NY 10001",August,NY
241217.0,Apple Airpods Headphones,1.0,150.0,2019-08-22 21:18:00,"550 Forest St, San Francisco, CA 94016",August,CA
238113.0,Lightning Charging Cable,1.0,14.95,2019-08-08 15:15:00,"123 Walnut St, Austin, TX 73301",August,TX
237541.0,27in 4K Gaming Monitor,1.0,389.99,2019-08-19 18:21:00,"933 Center St, Los Angeles, CA 90001",August,CA
239086.0,Flatscreen TV,1.0,300.0,2019-08-25 20:04:00,"486 5th St, Los Angeles, CA 90001",August,CA
246150.0,AAA Batteries (4-pack),3.0,2.99,2019-08-24 06:47:00,"509 Hickory St, Austin, TX 73301",August,TX
245294.0,Lightning Charging Cable,1.0,14.95,2019-08-19 21:14:00,"749 Main St, Los Angeles, CA 90001",August,CA
241312.0,USB-C Charging Cable,1.0,11.95,2019-08-12 11:22:00,"371 Cherry St, New York City, NY 10001",August,NY
243325.0,Apple Airpods Headphones,1.0,150.0,2019-08-07 12:22:00,"845 7th St, Seattle, WA 98101",August,WA
244792.0,34in Ultrawide Monitor,1.0,379.99,2019-08-24 13:06:00,"84 Hickory St, Portland, OR 97035",August,OR
240616.0,iPhone,1.0,700.0,2019-08-20 10:06:00,"984 Chestnut St, Los Angeles, CA 90001",August,CA
241141.0,USB-C Charging Cable,1.0,11.95,2019-08-25 17:52:00,"477 Lake St, San Francisco, CA 94016",August,CA
242007.0,Lightning Charging Cable,1.0,14.95,2019-08-23 09:49:00,"814 Church St, Atlanta, GA 30301",August,GA
242475.0,Apple Airpods Headphones,1.0,150.0,2019-08-04 23:17:00,"533 Forest St, New York City, NY 10001",August,NY
243721.0,AAA Batteries (4-pack),1.0,2.99,2019-08-27 18:37:00,"295 Walnut St, San Francisco, CA 94016",August,CA
244207.0,Apple Airpods Headphones,1.0,150.0,2019-08-08 21:52:00,"520 Wilson St, Seattle, WA 98101",August,WA
243547.0,Wired Headphones,2.0,11.99,2019-08-03 09:40:00,"714 6th St, Seattle, WA 98101",August,WA
241987.0,Lightning Charging Cable,1.0,14.95,2019-08-31 19:43:00,"814 South St, Seattle, WA 98101",August,WA
237041.0,Lightning Charging Cable,1.0,14.95,2019-08-23 14:10:00,"319 Spruce St, Boston, MA 02215",August,MA
236737.0,AA Batteries (4-pack),1.0,3.84,2019-08-24 08:51:00,"908 Park St, San Francisco, CA 94016",August,CA
245937.0,Wired Headphones,1.0,11.99,2019-08-31 07:43:00,"412 Madison St, San Francisco, CA 94016",August,CA
242284.0,27in 4K Gaming Monitor,1.0,389.99,2019-08-01 17:42:00,"406 Lakeview St, Portland, ME 04101",August,ME
243752.0,AA Batteries (4-pack),1.0,3.84,2019-08-30 12:02:00,"645 4th St, Dallas, TX 75001",August,TX
239383.0,Google Phone,1.0,600.0,2019-08-15 19:07:00,"772 Madison St, Atlanta, GA 30301",August,GA
239239.0,Wired Headphones,1.0,11.99,2019-08-23 09:46:00,"815 West St, Seattle, WA 98101",August,WA
245918.0,ThinkPad Laptop,1.0,999.99,2019-08-05 10:52:00,"214 North St, San Francisco, CA 94016",August,CA
244474.0,Bose SoundSport Headphones,1.0,99.99,2019-08-28 17:34:00,"350 Hickory St, Los Angeles, CA 90001",August,CA
237790.0,Lightning Charging Cable,2.0,14.95,2019-08-23 11:13:00,"922 Maple St, Los Angeles, CA 90001",August,CA
237504.0,Apple Airpods Headphones,1.0,150.0,2019-08-14 14:16:00,"526 1st St, Seattle, WA 98101",August,WA
237555.0,iPhone,1.0,700.0,2019-08-20 07:42:00,"897 Park St, San Francisco, CA 94016",August,CA
246319.0,Bose SoundSport Headphones,1.0,99.99,2019-08-28 15:46:00,"860 Lakeview St, San Francisco, CA 94016",August,CA
237754.0,USB-C Charging Cable,1.0,11.95,2019-08-21 14:14:00,"604 Johnson St, Dallas, TX 75001",August,TX
242919.0,Bose SoundSport Headphones,1.0,99.99,2019-08-05 11:23:00,"256 Adams St, Austin, TX 73301",August,TX
237395.0,AA Batteries (4-pack),1.0,3.84,2019-08-26 16:56:00,"3 2nd St, San Francisco, CA 94016",August,CA
242372.0,Apple Airpods Headphones,1.0,150.0,2019-08-09 08:47:00,"484 Meadow St, Los Angeles, CA 90001",August,CA
244604.0,Wired Headphones,3.0,11.99,2019-08-15 21:19:00,"261 Ridge St, Los Angeles, CA 90001",August,CA
244753.0,27in FHD Monitor,1.0,149.99,2019-08-29 20:24:00,"537 9th St, Dallas, TX 75001",August,TX
245733.0,Macbook Pro Laptop,1.0,1700.0,2019-08-12 15:55:00,"387 Forest St, San Francisco, CA 94016",August,CA
240637.0,Wired Headphones,1.0,11.99,2019-08-18 21:23:00,"754 Lincoln St, New York City, NY 10001",August,NY
247172.0,27in FHD Monitor,1.0,149.99,2019-08-07 05:21:00,"424 10th St, San Francisco, CA 94016",August,CA
241504.0,Flatscreen TV,1.0,300.0,2019-08-01 22:29:00,"273 Jefferson St, San Francisco, CA 94016",August,CA
241873.0,iPhone,1.0,700.0,2019-08-02 12:05:00,"377 6th St, Boston, MA 02215",August,MA
243703.0,Lightning Charging Cable,1.0,14.95,2019-08-08 21:36:00,"228 Ridge St, Austin, TX 73301",August,TX
244697.0,27in 4K Gaming Monitor,1.0,389.99,2019-08-20 18:43:00,"521 Maple St, Los Angeles, CA 90001",August,CA
236689.0,AAA Batteries (4-pack),1.0,2.99,2019-08-21 10:55:00,"13 Cedar St, San Francisco, CA 94016",August,CA
246387.0,Bose SoundSport Headphones,1.0,99.99,2019-08-25 11:46:00,"517 5th St, Boston, MA 02215",August,MA
239767.0,AA Batteries (4-pack),1.0,3.84,2019-08-17 19:51:00,"182 North St, Los Angeles, CA 90001",August,CA
242941.0,27in FHD Monitor,1.0,149.99,2019-08-16 14:52:00,"653 Walnut St, New York City, NY 10001",August,NY
239163.0,Lightning Charging Cable,1.0,14.95,2019-08-29 01:09:00,"13 Pine St, Dallas, TX 75001",August,TX
243448.0,Bose SoundSport Headphones,1.0,99.99,2019-08-28 09:45:00,"918 Cherry St, Seattle, WA 98101",August,WA
246970.0,iPhone,1.0,700.0,2019-08-06 09:23:00,"835 Walnut St, San Francisco, CA 94016",August,CA
247686.0,AA Batteries (4-pack),1.0,3.84,2019-08-29 19:46:00,"528 Elm St, Los Angeles, CA 90001",August,CA
240018.0,AA Batteries (4-pack),1.0,3.84,2019-08-11 22:54:00,"218 Washington St, Atlanta, GA 30301",August,GA
244197.0,Lightning Charging Cable,1.0,14.95,2019-08-21 17:57:00,"200 West St, Portland, OR 97035",August,OR
245601.0,USB-C Charging Cable,1.0,11.95,2019-08-25 09:54:00,"363 Maple St, New York City, NY 10001",August,NY
242656.0,Apple Airpods Headphones,1.0,150.0,2019-08-29 05:15:00,"736 Wilson St, New York City, NY 10001",August,NY
238778.0,AAA Batteries (4-pack),1.0,2.99,2019-08-07 18:27:00,"18 Adams St, New York City, NY 10001",August,NY
239055.0,AA Batteries (4-pack),1.0,3.84,2019-08-24 19:16:00,"138 Spruce St, San Francisco, CA 94016",August,CA
245160.0,Wired Headphones,1.0,11.99,2019-08-12 22:56:00,"829 Forest St, Atlanta, GA 30301",August,GA
241954.0,USB-C Charging Cable,1.0,11.95,2019-08-10 11:29:00,"210 Dogwood St, New York City, NY 10001",August,NY
245562.0,AA Batteries (4-pack),1.0,3.84,2019-08-03 00:43:00,"529 2nd St, Portland, OR 97035",August,OR
236865.0,USB-C Charging Cable,1.0,11.95,2019-08-09 08:42:00,"874 Main St, Austin, TX 73301",August,TX
241743.0,Wired Headphones,1.0,11.99,2019-08-07 13:57:00,"71 Center St, New York City, NY 10001",August,NY
237370.0,Apple Airpods Headphones,1.0,150.0,2019-08-25 17:20:00,"172 13th St, Atlanta, GA 30301",August,GA
247778.0,Wired Headphones,2.0,11.99,2019-08-11 10:55:00,"464 2nd St, Portland, ME 04101",August,ME
246617.0,Lightning Charging Cable,1.0,14.95,2019-08-19 21:30:00,"611 Johnson St, Dallas, TX 75001",August,TX
239166.0,AA Batteries (4-pack),1.0,3.84,2019-08-01 16:11:00,"235 Meadow St, Austin, TX 73301",August,TX
246563.0,Macbook Pro Laptop,1.0,1700.0,2019-08-15 14:57:00,"958 South St, Los Angeles, CA 90001",August,CA
247834.0,Google Phone,1.0,600.0,2019-08-25 18:41:00,"990 7th St, Boston, MA 02215",August,MA
237022.0,Apple Airpods Headphones,1.0,150.0,2019-08-10 06:38:00,"513 Adams St, San Francisco, CA 94016",August,CA
248063.0,ThinkPad Laptop,1.0,999.99,2019-08-05 23:00:00,"417 8th St, San Francisco, CA 94016",August,CA
241364.0,Lightning Charging Cable,2.0,14.95,2019-08-17 10:55:00,"930 Park St, San Francisco, CA 94016",August,CA
239960.0,AAA Batteries (4-pack),2.0,2.99,2019-08-10 19:22:00,"349 Walnut St, Boston, MA 02215",August,MA
243052.0,Wired Headphones,2.0,11.99,2019-08-28 12:47:00,"967 Forest St, Dallas, TX 75001",August,TX
242460.0,Bose SoundSport Headphones,1.0,99.99,2019-08-20 14:09:00,"201 Madison St, Dallas, TX 75001",August,TX
242076.0,USB-C Charging Cable,1.0,11.95,2019-08-25 16:24:00,"899 Spruce St, Los Angeles, CA 90001",August,CA
244857.0,iPhone,1.0,700.0,2019-08-06 10:08:00,"189 Washington St, New York City, NY 10001",August,NY
242736.0,20in Monitor,1.0,109.99,2019-08-28 15:26:00,"192 Elm St, San Francisco, CA 94016",August,CA
239474.0,Lightning Charging Cable,1.0,14.95,2019-08-06 15:18:00,"63 4th St, Seattle, WA 98101",August,WA
246540.0,USB-C Charging Cable,1.0,11.95,2019-08-27 02:03:00,"563 Ridge St, Los Angeles, CA 90001",August,CA
244062.0,AAA Batteries (4-pack),1.0,2.99,2019-08-16 00:56:00,"65 Jackson St, Los Angeles, CA 90001",August,CA
244051.0,Wired Headphones,2.0,11.99,2019-08-18 10:54:00,"908 Forest St, New York City, NY 10001",August,NY
